,éûçè,èoóàçÇ,ñÒíËíl
17437,10:06:13,100.0,1524.0
17438,10:06:13,100.0,1524.0
17439,10:06:12,100.0,1523.0
17440,10:06:10,200.0,1522.0
17441,10:06:10,200.0,1521.0
17442,10:06:10,200.0,1521.0
17443,10:06:09,100.0,1521.0
17444,10:06:09,200.0,1522.0
17445,10:06:09,500.0,1523.0
17446,10:06:09,100.0,1523.0
17447,10:06:09,300.0,1522.0
17448,10:06:09,500.0,1522.0
17449,10:06:09,700.0,1523.0
17450,10:06:09,100.0,1525.0
17451,10:06:09,400.0,1524.0
17452,10:06:07,100.0,1523.0
17453,10:06:07,600.0,1524.0
17454,10:06:07,600.0,1524.0
17455,10:06:07,700.0,1524.0
17456,10:06:07,100.0,1523.0
17457,10:06:07,500.0,1522.0
17458,10:06:07,100.0,1523.0
17459,10:06:07,400.0,1524.0
17460,10:06:07,400.0,1523.0
17461,10:06:05,100.0,1521.0
17462,10:06:05,100.0,1521.0
17463,10:06:05,300.0,1521.0
17464,10:06:05,100.0,1521.0
17465,10:06:05,100.0,1520.0
17466,10:06:05,100.0,1521.0
17467,10:06:04,200.0,1521.0
17468,10:06:04,100.0,1520.0
17469,10:06:04,100.0,1520.0
17470,10:06:03,100.0,1521.0
17471,10:06:03,200.0,1519.0
17472,10:06:03,100.0,1520.0
17473,10:06:03,200.0,1521.0
17474,10:06:03,200.0,1521.0
17475,10:06:03,100.0,1521.0
17476,10:06:03,500.0,1524.0
17477,10:06:03,1600.0,1523.0
17478,10:06:03,1000.0,1522.0
17479,10:06:03,400.0,1521.0
17480,10:06:03,700.0,1520.0
17481,10:06:02,400.0,1522.0
17482,10:06:02,100.0,1521.0
17483,10:06:00,100.0,1519.0
17484,10:06:00,200.0,1519.0
17485,10:06:00,300.0,1519.0
17486,10:06:00,200.0,1521.0
17487,10:06:00,200.0,1521.0
17488,10:06:00,100.0,1521.0
17489,10:06:00,100.0,1520.0
17490,10:05:59,200.0,1520.0
17491,10:05:59,100.0,1520.0
17492,10:05:59,100.0,1522.0
17493,10:05:59,100.0,1521.0
17494,10:05:59,100.0,1520.0
17495,10:05:59,1100.0,1520.0
17496,10:05:59,200.0,1520.0
17497,10:05:59,100.0,1520.0
17498,10:05:59,300.0,1520.0
17499,10:05:59,100.0,1520.0
17500,10:05:59,400.0,1520.0
17501,10:05:59,700.0,1520.0
17502,10:05:59,1000.0,1521.0
17503,10:05:59,100.0,1522.0
17504,10:05:59,100.0,1524.0
17505,10:05:59,100.0,1523.0
17506,10:05:59,100.0,1523.0
17507,10:05:59,100.0,1523.0
17508,10:05:59,300.0,1525.0
17509,10:05:59,1200.0,1524.0
17510,10:05:59,400.0,1523.0
17511,10:05:59,100.0,1522.0
17512,10:05:59,100.0,1520.0
17513,10:05:59,300.0,1521.0
17514,10:05:58,200.0,1523.0
17515,10:05:58,200.0,1522.0
17516,10:05:58,100.0,1523.0
17517,10:05:58,100.0,1523.0
17518,10:05:58,600.0,1524.0
17519,10:05:58,600.0,1524.0
17520,10:05:58,400.0,1523.0
17521,10:05:58,100.0,1523.0
17522,10:05:58,100.0,1522.0
17523,10:05:58,700.0,1523.0
17524,10:05:58,100.0,1522.0
17525,10:05:58,100.0,1523.0
17526,10:05:58,100.0,1522.0
17527,10:05:58,100.0,1521.0
17528,10:05:58,100.0,1522.0
17529,10:05:58,700.0,1522.0
17530,10:05:58,200.0,1521.0
17531,10:05:58,100.0,1521.0
17532,10:05:58,100.0,1520.0
17533,10:05:58,400.0,1520.0
17534,10:05:58,300.0,1520.0
17535,10:05:58,2500.0,1520.0
17536,10:05:58,1300.0,1520.0
17537,10:05:58,2800.0,1520.0
17538,10:05:58,400.0,1520.0
17539,10:05:57,100.0,1519.0
17540,10:05:57,1000.0,1518.0
17541,10:05:57,100.0,1519.0
17542,10:05:57,200.0,1519.0
17543,10:05:56,100.0,1519.0
17544,10:05:56,100.0,1518.0
17545,10:05:56,200.0,1518.0
17546,10:05:56,400.0,1518.0
17547,10:05:55,400.0,1517.0
17548,10:05:54,100.0,1518.0
17549,10:05:54,200.0,1518.0
17550,10:05:53,100.0,1519.0
17551,10:05:53,500.0,1519.0
17552,10:05:53,500.0,1518.0
17553,10:05:53,400.0,1517.0
17554,10:05:53,100.0,1517.0
17555,10:05:53,1600.0,1517.0
17556,10:05:53,200.0,1518.0
17557,10:05:52,200.0,1519.0
17558,10:05:52,100.0,1519.0
17559,10:05:51,100.0,1519.0
17560,10:05:51,100.0,1519.0
17561,10:05:51,100.0,1519.0
17562,10:05:51,200.0,1519.0
17563,10:05:51,1900.0,1519.0
17564,10:05:51,100.0,1519.0
17565,10:05:51,200.0,1519.0
17566,10:05:50,100.0,1518.0
17567,10:05:50,100.0,1518.0
17568,10:05:50,100.0,1518.0
17569,10:05:50,300.0,1517.0
17570,10:05:50,100.0,1518.0
17571,10:05:50,100.0,1518.0
17572,10:05:50,900.0,1518.0
17573,10:05:50,200.0,1518.0
17574,10:05:50,100.0,1518.0
17575,10:05:50,400.0,1518.0
17576,10:05:48,300.0,1519.0
17577,10:05:46,100.0,1519.0
17578,10:05:46,100.0,1519.0
17579,10:05:43,1000.0,1518.0
17580,10:05:43,600.0,1518.0
17581,10:05:43,100.0,1517.0
17582,10:05:42,300.0,1516.0
17583,10:05:42,100.0,1517.0
17584,10:05:41,300.0,1517.0
17585,10:05:41,200.0,1516.0
17586,10:05:40,200.0,1515.0
17587,10:05:39,200.0,1517.0
17588,10:05:39,100.0,1516.0
17589,10:05:38,300.0,1516.0
17590,10:05:37,100.0,1517.0
17591,10:05:37,100.0,1516.0
17592,10:05:36,200.0,1517.0
17593,10:05:36,300.0,1517.0
17594,10:05:36,100.0,1517.0
17595,10:05:36,100.0,1517.0
17596,10:05:35,100.0,1517.0
17597,10:05:34,100.0,1518.0
17598,10:05:34,400.0,1518.0
17599,10:05:33,100.0,1519.0
17600,10:05:33,100.0,1519.0
17601,10:05:33,1600.0,1518.0
17602,10:05:33,100.0,1518.0
17603,10:05:32,100.0,1518.0
17604,10:05:31,100.0,1517.0
17605,10:05:30,100.0,1517.0
17606,10:05:29,300.0,1517.0
17607,10:05:28,100.0,1518.0
17608,10:05:28,500.0,1517.0
17609,10:05:27,100.0,1516.0
17610,10:05:26,100.0,1516.0
17611,10:05:26,400.0,1516.0
17612,10:05:26,100.0,1516.0
17613,10:05:26,200.0,1516.0
17614,10:05:26,100.0,1516.0
17615,10:05:26,500.0,1516.0
17616,10:05:26,100.0,1515.0
17617,10:05:25,100.0,1514.0
17618,10:05:25,200.0,1515.0
17619,10:05:24,100.0,1516.0
17620,10:05:24,200.0,1516.0
17621,10:05:24,600.0,1518.0
17622,10:05:24,300.0,1517.0
17623,10:05:24,500.0,1517.0
17624,10:05:24,500.0,1516.0
17625,10:05:24,100.0,1515.0
17626,10:05:24,200.0,1515.0
17627,10:05:23,400.0,1515.0
17628,10:05:23,100.0,1515.0
17629,10:05:22,100.0,1514.0
17630,10:05:21,200.0,1513.0
17631,10:05:21,1100.0,1513.0
17632,10:05:21,800.0,1514.0
17633,10:05:21,3400.0,1515.0
17634,10:05:21,400.0,1516.0
17635,10:05:21,100.0,1517.0
